Source,Target,Type,Weight,edge_type,layer,source_label,target_label
24326,24327,Undirected,1.0,intra,T7-FT9,T7-FT9_t6,T7-FT9_t7
8444,28924,Undirected,1.0,inter,C3-P3<->T8-P8-1,C3-P3_t764,T8-P8-1_t764
4869,24069,Undirected,1.0,inter,P7-O1<->P7-T7,P7-O1_t1029,P7-T7_t1029
5881,5886,Undirected,1.0,intra,FP1-F3,FP1-F3_t761,FP1-F3_t766
16415,16433,Undirected,1.0,intra,FP2-F8,FP2-F8_t1055,FP2-F8_t1073
12361,27721,Undirected,1.0,inter,F4-C4<->FT10-T8,F4-C4_t841,FT10-T8_t841
3657,17737,Undirected,1.0,inter,T7-P7<->F8-T8,T7-P7_t1097,F8-T8_t1097
3823,28143,Undirected,1.0,inter,T7-P7<->FT10-T8,T7-P7_t1263,FT10-T8_t1263
21612,21613,Undirected,1.0,intra,FZ-CZ,FZ-CZ_t1132,FZ-CZ_t1133
809,9769,Undirected,1.0,inter,FP1-F7<->P3-O1,FP1-F7_t809,P3-O1_t809
8651,16331,Undirected,1.0,inter,C3-P3<->FP2-F8,C3-P3_t971,FP2-F8_t971
85,1365,Undirected,1.0,inter,FP1-F7<->F7-T7,FP1-F7_t85,F7-T7_t85
617,4457,Undirected,1.0,inter,FP1-F7<->P7-O1,FP1-F7_t617,P7-O1_t617
5561,27321,Undirected,1.0,inter,FP1-F3<->FT10-T8,FP1-F3_t441,FT10-T8_t441
11949,18349,Undirected,1.0,inter,F4-C4<->T8-P8-0,F4-C4_t429,T8-P8-0_t429
5730,21090,Undirected,1.0,inter,FP1-F3<->FZ-CZ,FP1-F3_t610,FZ-CZ_t610
154,25754,Undirected,1.0,inter,FP1-F7<->FT9-FT10,FP1-F7_t154,FT9-FT10_t154
8438,23798,Undirected,1.0,inter,C3-P3<->P7-T7,C3-P3_t758,P7-T7_t758
13994,24234,Undirected,1.0,inter,C4-P4<->P7-T7,C4-P4_t1194,P7-T7_t1194
14616,23576,Undirected,1.0,inter,P4-O2<->P7-T7,P4-O2_t536,P7-T7_t536
11211,24011,Undirected,1.0,inter,FP2-F4<->P7-T7,FP2-F4_t971,P7-T7_t971
1962,5802,Undirected,1.0,inter,F7-T7<->FP1-F3,F7-T7_t682,FP1-F3_t682
12649,16489,Undirected,1.0,inter,F4-C4<->FP2-F8,F4-C4_t1129,FP2-F8_t1129
3790,26830,Undirected,1.0,inter,T7-P7<->FT9-FT10,T7-P7_t1230,FT9-FT10_t1230
8938,23018,Undirected,1.0,inter,C3-P3<->CZ-PZ,C3-P3_t1258,CZ-PZ_t1258
12012,28652,Undirected,1.0,inter,F4-C4<->T8-P8-1,F4-C4_t492,T8-P8-1_t492
22026,22027,Undirected,1.0,intra,CZ-PZ,CZ-PZ_t266,CZ-PZ_t267
8433,26353,Undirected,1.0,inter,C3-P3<->FT9-FT10,C3-P3_t753,FT9-FT10_t753
1489,1490,Undirected,1.0,intra,F7-T7,F7-T7_t209,F7-T7_t210
2398,24158,Undirected,1.0,inter,F7-T7<->P7-T7,F7-T7_t1118,P7-T7_t1118
10270,16670,Undirected,1.0,inter,FP2-F4<->F8-T8,FP2-F4_t30,F8-T8_t30
2793,13033,Undirected,1.0,inter,T7-P7<->C4-P4,T7-P7_t233,C4-P4_t233
306,1586,Undirected,1.0,inter,FP1-F7<->F7-T7,FP1-F7_t306,F7-T7_t306
8505,11065,Undirected,1.0,inter,C3-P3<->FP2-F4,C3-P3_t825,FP2-F4_t825
719,19919,Undirected,1.0,inter,FP1-F7<->P8-O2,FP1-F7_t719,P8-O2_t719
7441,27921,Undirected,1.0,inter,F3-C3<->FT10-T8,F3-C3_t1041,FT10-T8_t1041
5109,28149,Undirected,1.0,inter,P7-O1<->FT10-T8,P7-O1_t1269,FT10-T8_t1269
14803,21203,Undirected,1.0,inter,P4-O2<->FZ-CZ,P4-O2_t723,FZ-CZ_t723
1604,24644,Undirected,1.0,inter,F7-T7<->T7-FT9,F7-T7_t324,T7-FT9_t324
17684,17690,Undirected,1.0,intra,F8-T8,F8-T8_t1044,F8-T8_t1050
8890,14010,Undirected,1.0,inter,C3-P3<->C4-P4,C3-P3_t1210,C4-P4_t1210
17480,27720,Undirected,1.0,inter,F8-T8<->FT10-T8,F8-T8_t840,FT10-T8_t840
8874,10154,Undirected,1.0,inter,C3-P3<->P3-O1,C3-P3_t1194,P3-O1_t1194
14773,21173,Undirected,1.0,inter,P4-O2<->FZ-CZ,P4-O2_t693,FZ-CZ_t693
5107,21747,Undirected,1.0,inter,P7-O1<->FZ-CZ,P7-O1_t1267,FZ-CZ_t1267
13183,24703,Undirected,1.0,inter,C4-P4<->T7-FT9,C4-P4_t383,T7-FT9_t383
16818,18098,Undirected,1.0,inter,F8-T8<->T8-P8-0,F8-T8_t178,T8-P8-0_t178
5630,22270,Undirected,1.0,inter,FP1-F3<->CZ-PZ,FP1-F3_t510,CZ-PZ_t510
2093,17453,Undirected,1.0,inter,F7-T7<->F8-T8,F7-T7_t813,F8-T8_t813
1743,27343,Undirected,1.0,inter,F7-T7<->FT10-T8,F7-T7_t463,FT10-T8_t463
6505,6671,Undirected,1.0,intra,F3-C3,F3-C3_t105,F3-C3_t271
6035,23955,Undirected,1.0,inter,FP1-F3<->P7-T7,FP1-F3_t915,P7-T7_t915
1715,8115,Undirected,1.0,inter,F7-T7<->C3-P3,F7-T7_t435,C3-P3_t435
16314,18874,Undirected,1.0,inter,FP2-F8<->T8-P8-0,FP2-F8_t954,T8-P8-0_t954
15107,24067,Undirected,1.0,inter,P4-O2<->P7-T7,P4-O2_t1027,P7-T7_t1027
20035,22595,Undirected,1.0,inter,P8-O2<->CZ-PZ,P8-O2_t835,CZ-PZ_t835
15082,22762,Undirected,1.0,inter,P4-O2<->CZ-PZ,P4-O2_t1002,CZ-PZ_t1002
27777,29057,Undirected,1.0,inter,FT10-T8<->T8-P8-1,FT10-T8_t897,T8-P8-1_t897
7942,7943,Undirected,1.0,intra,C3-P3,C3-P3_t262,C3-P3_t263
7407,7408,Undirected,1.0,intra,F3-C3,F3-C3_t1007,F3-C3_t1008
250,19450,Undirected,1.0,inter,FP1-F7<->P8-O2,FP1-F7_t250,P8-O2_t250
17672,24072,Undirected,1.0,inter,F8-T8<->P7-T7,F8-T8_t1032,P7-T7_t1032
3912,9032,Undirected,1.0,inter,P7-O1<->P3-O1,P7-O1_t72,P3-O1_t72
241,23281,Undirected,1.0,inter,FP1-F7<->P7-T7,FP1-F7_t241,P7-T7_t241
10037,29237,Undirected,1.0,inter,P3-O1<->T8-P8-1,P3-O1_t1077,T8-P8-1_t1077
1313,16673,Undirected,1.0,inter,F7-T7<->F8-T8,F7-T7_t33,F8-T8_t33
2536,25576,Undirected,1.0,inter,F7-T7<->T7-FT9,F7-T7_t1256,T7-FT9_t1256
13294,28654,Undirected,1.0,inter,C4-P4<->T8-P8-1,C4-P4_t494,T8-P8-1_t494
19457,28417,Undirected,1.0,inter,P8-O2<->T8-P8-1,P8-O2_t257,T8-P8-1_t257
12053,13333,Undirected,1.0,inter,F4-C4<->C4-P4,F4-C4_t533,C4-P4_t533
11146,12426,Undirected,1.0,inter,FP2-F4<->F4-C4,FP2-F4_t906,F4-C4_t906
11664,11665,Undirected,1.0,intra,F4-C4,F4-C4_t144,F4-C4_t145
18063,25743,Undirected,1.0,inter,T8-P8-0<->FT9-FT10,T8-P8-0_t143,FT9-FT10_t143
7111,8391,Undirected,1.0,inter,F3-C3<->C3-P3,F3-C3_t711,C3-P3_t711
4061,25821,Undirected,1.0,inter,P7-O1<->FT9-FT10,P7-O1_t221,FT9-FT10_t221
3376,4656,Undirected,1.0,inter,T7-P7<->P7-O1,T7-P7_t816,P7-O1_t816
3565,6125,Undirected,1.0,inter,T7-P7<->FP1-F3,T7-P7_t1005,FP1-F3_t1005
11850,14410,Undirected,1.0,inter,F4-C4<->P4-O2,F4-C4_t330,P4-O2_t330
17603,25283,Undirected,1.0,inter,F8-T8<->T7-FT9,F8-T8_t963,T7-FT9_t963
7386,13786,Undirected,1.0,inter,F3-C3<->C4-P4,F3-C3_t986,C4-P4_t986
29095,29096,Undirected,1.0,intra,T8-P8-1,T8-P8-1_t935,T8-P8-1_t936
7923,11763,Undirected,1.0,inter,C3-P3<->F4-C4,C3-P3_t243,F4-C4_t243
2363,19003,Undirected,1.0,inter,F7-T7<->T8-P8-0,F7-T7_t1083,T8-P8-0_t1083
14197,28277,Undirected,1.0,inter,P4-O2<->T8-P8-1,P4-O2_t117,T8-P8-1_t117
10981,23781,Undirected,1.0,inter,FP2-F4<->P7-T7,FP2-F4_t741,P7-T7_t741
3904,6464,Undirected,1.0,inter,P7-O1<->F3-C3,P7-O1_t64,F3-C3_t64
4715,4770,Undirected,1.0,intra,P7-O1,P7-O1_t875,P7-O1_t930
15148,24108,Undirected,1.0,inter,P4-O2<->P7-T7,P4-O2_t1068,P7-T7_t1068
2305,24065,Undirected,1.0,inter,F7-T7<->P7-T7,F7-T7_t1025,P7-T7_t1025
21347,21431,Undirected,1.0,intra,FZ-CZ,FZ-CZ_t867,FZ-CZ_t951
2367,15167,Undirected,1.0,inter,F7-T7<->P4-O2,F7-T7_t1087,P4-O2_t1087
22413,22421,Undirected,1.0,intra,CZ-PZ,CZ-PZ_t653,CZ-PZ_t661
11626,28266,Undirected,1.0,inter,F4-C4<->T8-P8-1,F4-C4_t106,T8-P8-1_t106
13083,14363,Undirected,1.0,inter,C4-P4<->P4-O2,C4-P4_t283,P4-O2_t283
2938,8058,Undirected,1.0,inter,T7-P7<->C3-P3,T7-P7_t378,C3-P3_t378
6153,9993,Undirected,1.0,inter,FP1-F3<->P3-O1,FP1-F3_t1033,P3-O1_t1033
13901,20301,Undirected,1.0,inter,C4-P4<->P8-O2,C4-P4_t1101,P8-O2_t1101
13875,16435,Undirected,1.0,inter,C4-P4<->FP2-F8,C4-P4_t1075,FP2-F8_t1075
23697,23698,Undirected,1.0,intra,P7-T7,P7-T7_t657,P7-T7_t658
28526,28527,Undirected,1.0,intra,T8-P8-1,T8-P8-1_t366,T8-P8-1_t367
6320,8880,Undirected,1.0,inter,FP1-F3<->C3-P3,FP1-F3_t1200,C3-P3_t1200
23752,23763,Undirected,1.0,intra,P7-T7,P7-T7_t712,P7-T7_t723
12400,23920,Undirected,1.0,inter,F4-C4<->P7-T7,F4-C4_t880,P7-T7_t880
20812,23372,Undirected,1.0,inter,FZ-CZ<->P7-T7,FZ-CZ_t332,P7-T7_t332
5632,24832,Undirected,1.0,inter,FP1-F3<->T7-FT9,FP1-F3_t512,T7-FT9_t512
17088,19648,Undirected,1.0,inter,F8-T8<->P8-O2,F8-T8_t448,P8-O2_t448
7056,21136,Undirected,1.0,inter,F3-C3<->FZ-CZ,F3-C3_t656,FZ-CZ_t656
3939,10339,Undirected,1.0,inter,P7-O1<->FP2-F4,P7-O1_t99,FP2-F4_t99
6193,7473,Undirected,1.0,inter,FP1-F3<->F3-C3,FP1-F3_t1073,F3-C3_t1073
7126,13526,Undirected,1.0,inter,F3-C3<->C4-P4,F3-C3_t726,C4-P4_t726
12310,16150,Undirected,1.0,inter,F4-C4<->FP2-F8,F4-C4_t790,FP2-F8_t790
1905,14705,Undirected,1.0,inter,F7-T7<->P4-O2,F7-T7_t625,P4-O2_t625
4523,18603,Undirected,1.0,inter,P7-O1<->T8-P8-0,P7-O1_t683,T8-P8-0_t683
20895,24735,Undirected,1.0,inter,FZ-CZ<->T7-FT9,FZ-CZ_t415,T7-FT9_t415
16989,25949,Undirected,1.0,inter,F8-T8<->FT9-FT10,F8-T8_t349,FT9-FT10_t349
7639,29399,Undirected,1.0,inter,F3-C3<->T8-P8-1,F3-C3_t1239,T8-P8-1_t1239
12627,12628,Undirected,1.0,intra,F4-C4,F4-C4_t1107,F4-C4_t1108
12078,24878,Undirected,1.0,inter,F4-C4<->T7-FT9,F4-C4_t558,T7-FT9_t558
1650,22130,Undirected,1.0,inter,F7-T7<->CZ-PZ,F7-T7_t370,CZ-PZ_t370
5482,23402,Undirected,1.0,inter,FP1-F3<->P7-T7,FP1-F3_t362,P7-T7_t362
11082,27722,Undirected,1.0,inter,FP2-F4<->FT10-T8,FP2-F4_t842,FT10-T8_t842
18533,23653,Undirected,1.0,inter,T8-P8-0<->P7-T7,T8-P8-0_t613,P7-T7_t613
7429,26629,Undirected,1.0,inter,F3-C3<->FT9-FT10,F3-C3_t1029,FT9-FT10_t1029
1418,16778,Undirected,1.0,inter,F7-T7<->F8-T8,F7-T7_t138,F8-T8_t138
3811,12771,Undirected,1.0,inter,T7-P7<->F4-C4,T7-P7_t1251,F4-C4_t1251
10287,14127,Undirected,1.0,inter,FP2-F4<->P4-O2,FP2-F4_t47,P4-O2_t47
23833,27673,Undirected,1.0,inter,P7-T7<->FT10-T8,P7-T7_t793,FT10-T8_t793
8059,28539,Undirected,1.0,inter,C3-P3<->T8-P8-1,C3-P3_t379,T8-P8-1_t379
10051,22851,Undirected,1.0,inter,P3-O1<->CZ-PZ,P3-O1_t1091,CZ-PZ_t1091
5390,28430,Undirected,1.0,inter,FP1-F3<->T8-P8-1,FP1-F3_t270,T8-P8-1_t270
10669,14509,Undirected,1.0,inter,FP2-F4<->P4-O2,FP2-F4_t429,P4-O2_t429
2255,6095,Undirected,1.0,inter,F7-T7<->FP1-F3,F7-T7_t975,FP1-F3_t975
9356,14476,Undirected,1.0,inter,P3-O1<->P4-O2,P3-O1_t396,P4-O2_t396
5511,20871,Undirected,1.0,inter,FP1-F3<->FZ-CZ,FP1-F3_t391,FZ-CZ_t391
27931,29211,Undirected,1.0,inter,FT10-T8<->T8-P8-1,FT10-T8_t1051,T8-P8-1_t1051
24513,27073,Undirected,1.0,inter,T7-FT9<->FT10-T8,T7-FT9_t193,FT10-T8_t193
19312,19344,Undirected,1.0,intra,P8-O2,P8-O2_t112,P8-O2_t144
5314,12994,Undirected,1.0,inter,FP1-F3<->C4-P4,FP1-F3_t194,C4-P4_t194
26309,26313,Undirected,1.0,intra,FT9-FT10,FT9-FT10_t709,FT9-FT10_t713
13489,21169,Undirected,1.0,inter,C4-P4<->FZ-CZ,C4-P4_t689,FZ-CZ_t689
10577,24657,Undirected,1.0,inter,FP2-F4<->T7-FT9,FP2-F4_t337,T7-FT9_t337
19622,26022,Undirected,1.0,inter,P8-O2<->FT9-FT10,P8-O2_t422,FT9-FT10_t422
2848,2849,Undirected,1.0,intra,T7-P7,T7-P7_t288,T7-P7_t289
4273,4274,Undirected,1.0,intra,P7-O1,P7-O1_t433,P7-O1_t434
1341,17981,Undirected,1.0,inter,F7-T7<->T8-P8-0,F7-T7_t61,T8-P8-0_t61
1223,15303,Undirected,1.0,inter,FP1-F7<->P4-O2,FP1-F7_t1223,P4-O2_t1223
3962,15482,Undirected,1.0,inter,P7-O1<->FP2-F8,P7-O1_t122,FP2-F8_t122
7957,9237,Undirected,1.0,inter,C3-P3<->P3-O1,C3-P3_t277,P3-O1_t277
606,26206,Undirected,1.0,inter,FP1-F7<->FT9-FT10,FP1-F7_t606,FT9-FT10_t606
14050,20450,Undirected,1.0,inter,C4-P4<->P8-O2,C4-P4_t1250,P8-O2_t1250
2918,2934,Undirected,1.0,intra,T7-P7,T7-P7_t358,T7-P7_t374
7320,7322,Undirected,1.0,intra,F3-C3,F3-C3_t920,F3-C3_t922
7986,23346,Undirected,1.0,inter,C3-P3<->P7-T7,C3-P3_t306,P7-T7_t306
10281,23081,Undirected,1.0,inter,FP2-F4<->P7-T7,FP2-F4_t41,P7-T7_t41
1447,5287,Undirected,1.0,inter,F7-T7<->FP1-F3,F7-T7_t167,FP1-F3_t167
25274,25276,Undirected,1.0,intra,T7-FT9,T7-FT9_t954,T7-FT9_t956
18178,22018,Undirected,1.0,inter,T8-P8-0<->CZ-PZ,T8-P8-0_t258,CZ-PZ_t258
5153,23073,Undirected,1.0,inter,FP1-F3<->P7-T7,FP1-F3_t33,P7-T7_t33
25161,25162,Undirected,1.0,intra,T7-FT9,T7-FT9_t841,T7-FT9_t842
7851,19371,Undirected,1.0,inter,C3-P3<->P8-O2,C3-P3_t171,P8-O2_t171
9669,9745,Undirected,1.0,intra,P3-O1,P3-O1_t709,P3-O1_t785
17933,17934,Undirected,1.0,intra,T8-P8-0,T8-P8-0_t13,T8-P8-0_t14
3004,3078,Undirected,1.0,intra,T7-P7,T7-P7_t444,T7-P7_t518
17180,18460,Undirected,1.0,inter,F8-T8<->T8-P8-0,F8-T8_t540,T8-P8-0_t540
4398,15918,Undirected,1.0,inter,P7-O1<->FP2-F8,P7-O1_t558,FP2-F8_t558
11057,23857,Undirected,1.0,inter,FP2-F4<->P7-T7,FP2-F4_t817,P7-T7_t817
18811,29051,Undirected,1.0,inter,T8-P8-0<->T8-P8-1,T8-P8-0_t891,T8-P8-1_t891
17079,24759,Undirected,1.0,inter,F8-T8<->T7-FT9,F8-T8_t439,T7-FT9_t439
15370,20490,Undirected,1.0,inter,FP2-F8<->FZ-CZ,FP2-F8_t10,FZ-CZ_t10
17401,18681,Undirected,1.0,inter,F8-T8<->T8-P8-0,F8-T8_t761,T8-P8-0_t761
11008,27648,Undirected,1.0,inter,FP2-F4<->FT10-T8,FP2-F4_t768,FT10-T8_t768
6791,13191,Undirected,1.0,inter,F3-C3<->C4-P4,F3-C3_t391,C4-P4_t391
14565,14569,Undirected,1.0,intra,P4-O2,P4-O2_t485,P4-O2_t489
17952,17953,Undirected,1.0,intra,T8-P8-0,T8-P8-0_t32,T8-P8-0_t33
992,1033,Undirected,1.0,intra,FP1-F7,FP1-F7_t992,FP1-F7_t1033
83,6483,Undirected,1.0,inter,FP1-F7<->F3-C3,FP1-F7_t83,F3-C3_t83
24719,28559,Undirected,1.0,inter,T7-FT9<->T8-P8-1,T7-FT9_t399,T8-P8-1_t399
9429,28629,Undirected,1.0,inter,P3-O1<->T8-P8-1,P3-O1_t469,T8-P8-1_t469
14442,23402,Undirected,1.0,inter,P4-O2<->P7-T7,P4-O2_t362,P7-T7_t362
18294,23414,Undirected,1.0,inter,T8-P8-0<->P7-T7,T8-P8-0_t374,P7-T7_t374
19205,19208,Undirected,1.0,intra,P8-O2,P8-O2_t5,P8-O2_t8
17510,29030,Undirected,1.0,inter,F8-T8<->T8-P8-1,F8-T8_t870,T8-P8-1_t870
284,6684,Undirected,1.0,inter,FP1-F7<->F3-C3,FP1-F7_t284,F3-C3_t284
26649,29209,Undirected,1.0,inter,FT9-FT10<->T8-P8-1,FT9-FT10_t1049,T8-P8-1_t1049
7808,9088,Undirected,1.0,inter,C3-P3<->P3-O1,C3-P3_t128,P3-O1_t128
19349,21909,Undirected,1.0,inter,P8-O2<->CZ-PZ,P8-O2_t149,CZ-PZ_t149
5184,17984,Undirected,1.0,inter,FP1-F3<->T8-P8-0,FP1-F3_t64,T8-P8-0_t64
3562,27882,Undirected,1.0,inter,T7-P7<->FT10-T8,T7-P7_t1002,FT10-T8_t1002
18600,22440,Undirected,1.0,inter,T8-P8-0<->CZ-PZ,T8-P8-0_t680,CZ-PZ_t680
13100,28460,Undirected,1.0,inter,C4-P4<->T8-P8-1,C4-P4_t300,T8-P8-1_t300
25956,25963,Undirected,1.0,intra,FT9-FT10,FT9-FT10_t356,FT9-FT10_t363
7153,19953,Undirected,1.0,inter,F3-C3<->P8-O2,F3-C3_t753,P8-O2_t753
124,21884,Undirected,1.0,inter,FP1-F7<->CZ-PZ,FP1-F7_t124,CZ-PZ_t124
5348,11748,Undirected,1.0,inter,FP1-F3<->F4-C4,FP1-F3_t228,F4-C4_t228
11276,27916,Undirected,1.0,inter,FP2-F4<->FT10-T8,FP2-F4_t1036,FT10-T8_t1036
9980,18940,Undirected,1.0,inter,P3-O1<->T8-P8-0,P3-O1_t1020,T8-P8-0_t1020
12573,24093,Undirected,1.0,inter,F4-C4<->P7-T7,F4-C4_t1053,P7-T7_t1053
2283,24043,Undirected,1.0,inter,F7-T7<->P7-T7,F7-T7_t1003,P7-T7_t1003
11632,20592,Undirected,1.0,inter,F4-C4<->FZ-CZ,F4-C4_t112,FZ-CZ_t112
26830,26832,Undirected,1.0,intra,FT9-FT10,FT9-FT10_t1230,FT9-FT10_t1232
14807,19927,Undirected,1.0,inter,P4-O2<->P8-O2,P4-O2_t727,P8-O2_t727
13481,25001,Undirected,1.0,inter,C4-P4<->T7-FT9,C4-P4_t681,T7-FT9_t681
9452,27372,Undirected,1.0,inter,P3-O1<->FT10-T8,P3-O1_t492,FT10-T8_t492
4237,4257,Undirected,1.0,intra,P7-O1,P7-O1_t397,P7-O1_t417
4112,9232,Undirected,1.0,inter,P7-O1<->P3-O1,P7-O1_t272,P3-O1_t272
25874,27154,Undirected,1.0,inter,FT9-FT10<->FT10-T8,FT9-FT10_t274,FT10-T8_t274
7402,17642,Undirected,1.0,inter,F3-C3<->F8-T8,F3-C3_t1002,F8-T8_t1002
10999,13559,Undirected,1.0,inter,FP2-F4<->C4-P4,FP2-F4_t759,C4-P4_t759
11357,19037,Undirected,1.0,inter,FP2-F4<->T8-P8-0,FP2-F4_t1117,T8-P8-0_t1117
1982,9662,Undirected,1.0,inter,F7-T7<->P3-O1,F7-T7_t702,P3-O1_t702
21182,21189,Undirected,1.0,intra,FZ-CZ,FZ-CZ_t702,FZ-CZ_t709
12483,13763,Undirected,1.0,inter,F4-C4<->C4-P4,F4-C4_t963,C4-P4_t963
2631,3911,Undirected,1.0,inter,T7-P7<->P7-O1,T7-P7_t71,P7-O1_t71
9033,15433,Undirected,1.0,inter,P3-O1<->FP2-F8,P3-O1_t73,FP2-F8_t73
5330,21970,Undirected,1.0,inter,FP1-F3<->CZ-PZ,FP1-F3_t210,CZ-PZ_t210
4924,4925,Undirected,1.0,intra,P7-O1,P7-O1_t1084,P7-O1_t1085
19646,26046,Undirected,1.0,inter,P8-O2<->FT9-FT10,P8-O2_t446,FT9-FT10_t446
10844,13404,Undirected,1.0,inter,FP2-F4<->C4-P4,FP2-F4_t604,C4-P4_t604
8873,24233,Undirected,1.0,inter,C3-P3<->P7-T7,C3-P3_t1193,P7-T7_t1193
16391,18951,Undirected,1.0,inter,FP2-F8<->T8-P8-0,FP2-F8_t1031,T8-P8-0_t1031
163,19363,Undirected,1.0,inter,FP1-F7<->P8-O2,FP1-F7_t163,P8-O2_t163
12383,16223,Undirected,1.0,inter,F4-C4<->FP2-F8,F4-C4_t863,FP2-F8_t863
12350,12357,Undirected,1.0,intra,F4-C4,F4-C4_t830,F4-C4_t837
14992,27792,Undirected,1.0,inter,P4-O2<->FT10-T8,P4-O2_t912,FT10-T8_t912
6786,15746,Undirected,1.0,inter,F3-C3<->FP2-F8,F3-C3_t386,FP2-F8_t386
13277,28637,Undirected,1.0,inter,C4-P4<->T8-P8-1,C4-P4_t477,T8-P8-1_t477
1272,1273,Undirected,1.0,intra,FP1-F7,FP1-F7_t1272,FP1-F7_t1273
16483,29283,Undirected,1.0,inter,FP2-F8<->T8-P8-1,FP2-F8_t1123,T8-P8-1_t1123
11728,27088,Undirected,1.0,inter,F4-C4<->FT10-T8,F4-C4_t208,FT10-T8_t208
19911,19985,Undirected,1.0,intra,P8-O2,P8-O2_t711,P8-O2_t785
19176,29416,Undirected,1.0,inter,T8-P8-0<->T8-P8-1,T8-P8-0_t1256,T8-P8-1_t1256
12408,17528,Undirected,1.0,inter,F4-C4<->F8-T8,F4-C4_t888,F8-T8_t888
26888,28168,Undirected,1.0,inter,FT10-T8<->T8-P8-1,FT10-T8_t8,T8-P8-1_t8
1883,28763,Undirected,1.0,inter,F7-T7<->T8-P8-1,F7-T7_t603,T8-P8-1_t603
6927,6947,Undirected,1.0,intra,F3-C3,F3-C3_t527,F3-C3_t547
8335,12175,Undirected,1.0,inter,C3-P3<->F4-C4,C3-P3_t655,F4-C4_t655
17269,18549,Undirected,1.0,inter,F8-T8<->T8-P8-0,F8-T8_t629,T8-P8-0_t629
8520,27720,Undirected,1.0,inter,C3-P3<->FT10-T8,C3-P3_t840,FT10-T8_t840
2271,17631,Undirected,1.0,inter,F7-T7<->F8-T8,F7-T7_t991,F8-T8_t991
3725,13965,Undirected,1.0,inter,T7-P7<->C4-P4,T7-P7_t1165,C4-P4_t1165
3645,15165,Undirected,1.0,inter,T7-P7<->P4-O2,T7-P7_t1085,P4-O2_t1085
3388,21308,Undirected,1.0,inter,T7-P7<->FZ-CZ,T7-P7_t828,FZ-CZ_t828
24144,29264,Undirected,1.0,inter,P7-T7<->T8-P8-1,P7-T7_t1104,T8-P8-1_t1104
5972,27732,Undirected,1.0,inter,FP1-F3<->FT10-T8,FP1-F3_t852,FT10-T8_t852
11391,26751,Undirected,1.0,inter,FP2-F4<->FT9-FT10,FP2-F4_t1151,FT9-FT10_t1151
16092,22492,Undirected,1.0,inter,FP2-F8<->CZ-PZ,FP2-F8_t732,CZ-PZ_t732
16308,16318,Undirected,1.0,intra,FP2-F8,FP2-F8_t948,FP2-F8_t958
7287,12407,Undirected,1.0,inter,F3-C3<->F4-C4,F3-C3_t887,F4-C4_t887
15903,17183,Undirected,1.0,inter,FP2-F8<->F8-T8,FP2-F8_t543,F8-T8_t543
16451,16484,Undirected,1.0,intra,FP2-F8,FP2-F8_t1091,FP2-F8_t1124
28825,28826,Undirected,1.0,intra,T8-P8-1,T8-P8-1_t665,T8-P8-1_t666
18593,27553,Undirected,1.0,inter,T8-P8-0<->FT10-T8,T8-P8-0_t673,FT10-T8_t673
9878,12438,Undirected,1.0,inter,P3-O1<->F4-C4,P3-O1_t918,F4-C4_t918
9753,27673,Undirected,1.0,inter,P3-O1<->FT10-T8,P3-O1_t793,FT10-T8_t793
4596,12276,Undirected,1.0,inter,P7-O1<->F4-C4,P7-O1_t756,F4-C4_t756
7105,17345,Undirected,1.0,inter,F3-C3<->F8-T8,F3-C3_t705,F8-T8_t705
12614,12615,Undirected,1.0,intra,F4-C4,F4-C4_t1094,F4-C4_t1095
21560,27960,Undirected,1.0,inter,FZ-CZ<->FT10-T8,FZ-CZ_t1080,FT10-T8_t1080
10660,18340,Undirected,1.0,inter,FP2-F4<->T8-P8-0,FP2-F4_t420,T8-P8-0_t420
22194,26034,Undirected,1.0,inter,CZ-PZ<->FT9-FT10,CZ-PZ_t434,FT9-FT10_t434
8716,13836,Undirected,1.0,inter,C3-P3<->C4-P4,C3-P3_t1036,C4-P4_t1036
15662,24622,Undirected,1.0,inter,FP2-F8<->T7-FT9,FP2-F8_t302,T7-FT9_t302
18975,29215,Undirected,1.0,inter,T8-P8-0<->T8-P8-1,T8-P8-0_t1055,T8-P8-1_t1055
11576,24376,Undirected,1.0,inter,F4-C4<->T7-FT9,F4-C4_t56,T7-FT9_t56
23333,23334,Undirected,1.0,intra,P7-T7,P7-T7_t293,P7-T7_t294
4119,16919,Undirected,1.0,inter,P7-O1<->F8-T8,P7-O1_t279,F8-T8_t279
3243,8363,Undirected,1.0,inter,T7-P7<->C3-P3,T7-P7_t683,C3-P3_t683
21408,25248,Undirected,1.0,inter,FZ-CZ<->T7-FT9,FZ-CZ_t928,T7-FT9_t928
1450,12970,Undirected,1.0,inter,F7-T7<->C4-P4,F7-T7_t170,C4-P4_t170
11808,16928,Undirected,1.0,inter,F4-C4<->F8-T8,F4-C4_t288,F8-T8_t288
1290,2570,Undirected,1.0,inter,F7-T7<->T7-P7,F7-T7_t10,T7-P7_t10
5176,12856,Undirected,1.0,inter,FP1-F3<->C4-P4,FP1-F3_t56,C4-P4_t56
12552,21512,Undirected,1.0,inter,F4-C4<->FZ-CZ,F4-C4_t1032,FZ-CZ_t1032
11827,27187,Undirected,1.0,inter,F4-C4<->FT10-T8,F4-C4_t307,FT10-T8_t307
6789,8069,Undirected,1.0,inter,F3-C3<->C3-P3,F3-C3_t389,C3-P3_t389
