Source,Target,Type,Weight,edge_type,layer,source_label,target_label
12044,21004,Undirected,1.0,inter,F4-C4<->FZ-CZ,F4-C4_t524,FZ-CZ_t524
4049,5329,Undirected,1.0,inter,P7-O1<->FP1-F3,P7-O1_t209,FP1-F3_t209
9657,16057,Undirected,1.0,inter,P3-O1<->FP2-F8,P3-O1_t697,FP2-F8_t697
3924,23124,Undirected,1.0,inter,P7-O1<->P7-T7,P7-O1_t84,P7-T7_t84
25027,26307,Undirected,1.0,inter,T7-FT9<->FT9-FT10,T7-FT9_t707,FT9-FT10_t707
4103,10503,Undirected,1.0,inter,P7-O1<->FP2-F4,P7-O1_t263,FP2-F4_t263
2771,15571,Undirected,1.0,inter,T7-P7<->FP2-F8,T7-P7_t211,FP2-F8_t211
9128,28328,Undirected,1.0,inter,P3-O1<->T8-P8-1,P3-O1_t168,T8-P8-1_t168
20675,21955,Undirected,1.0,inter,FZ-CZ<->CZ-PZ,FZ-CZ_t195,CZ-PZ_t195
11807,28447,Undirected,1.0,inter,F4-C4<->T8-P8-1,F4-C4_t287,T8-P8-1_t287
6125,16365,Undirected,1.0,inter,FP1-F3<->FP2-F8,FP1-F3_t1005,FP2-F8_t1005
10745,15865,Undirected,1.0,inter,FP2-F4<->FP2-F8,FP2-F4_t505,FP2-F8_t505
19859,23699,Undirected,1.0,inter,P8-O2<->P7-T7,P8-O2_t659,P7-T7_t659
12789,28149,Undirected,1.0,inter,F4-C4<->FT10-T8,F4-C4_t1269,FT10-T8_t1269
14053,16613,Undirected,1.0,inter,C4-P4<->FP2-F8,C4-P4_t1253,FP2-F8_t1253
11424,11438,Undirected,1.0,intra,FP2-F4,FP2-F4_t1184,FP2-F4_t1198
12096,22336,Undirected,1.0,inter,F4-C4<->CZ-PZ,F4-C4_t576,CZ-PZ_t576
4584,12264,Undirected,1.0,inter,P7-O1<->F4-C4,P7-O1_t744,F4-C4_t744
9311,25951,Undirected,1.0,inter,P3-O1<->FT9-FT10,P3-O1_t351,FT9-FT10_t351
5711,15951,Undirected,1.0,inter,FP1-F3<->FP2-F8,FP1-F3_t591,FP2-F8_t591
22742,27862,Undirected,1.0,inter,CZ-PZ<->FT10-T8,CZ-PZ_t982,FT10-T8_t982
8692,25332,Undirected,1.0,inter,C3-P3<->T7-FT9,C3-P3_t1012,T7-FT9_t1012
2848,28448,Undirected,1.0,inter,T7-P7<->T8-P8-1,T7-P7_t288,T8-P8-1_t288
596,14676,Undirected,1.0,inter,FP1-F7<->P4-O2,FP1-F7_t596,P4-O2_t596
18166,18167,Undirected,1.0,intra,T8-P8-0,T8-P8-0_t246,T8-P8-0_t247
19342,24462,Undirected,1.0,inter,P8-O2<->T7-FT9,P8-O2_t142,T7-FT9_t142
469,9429,Undirected,1.0,inter,FP1-F7<->P3-O1,FP1-F7_t469,P3-O1_t469
3191,18551,Undirected,1.0,inter,T7-P7<->T8-P8-0,T7-P7_t631,T8-P8-0_t631
13352,24872,Undirected,1.0,inter,C4-P4<->T7-FT9,C4-P4_t552,T7-FT9_t552
26558,26565,Undirected,1.0,intra,FT9-FT10,FT9-FT10_t958,FT9-FT10_t965
12027,15867,Undirected,1.0,inter,F4-C4<->FP2-F8,F4-C4_t507,FP2-F8_t507
12253,26333,Undirected,1.0,inter,F4-C4<->FT9-FT10,F4-C4_t733,FT9-FT10_t733
24820,27380,Undirected,1.0,inter,T7-FT9<->FT10-T8,T7-FT9_t500,FT10-T8_t500
4295,24775,Undirected,1.0,inter,P7-O1<->T7-FT9,P7-O1_t455,T7-FT9_t455
3646,19006,Undirected,1.0,inter,T7-P7<->T8-P8-0,T7-P7_t1086,T8-P8-0_t1086
17110,26070,Undirected,1.0,inter,F8-T8<->FT9-FT10,F8-T8_t470,FT9-FT10_t470
11051,18731,Undirected,1.0,inter,FP2-F4<->T8-P8-0,FP2-F4_t811,T8-P8-0_t811
6834,26034,Undirected,1.0,inter,F3-C3<->FT9-FT10,F3-C3_t434,FT9-FT10_t434
14526,26046,Undirected,1.0,inter,P4-O2<->FT9-FT10,P4-O2_t446,FT9-FT10_t446
27348,28628,Undirected,1.0,inter,FT10-T8<->T8-P8-1,FT10-T8_t468,T8-P8-1_t468
4154,13114,Undirected,1.0,inter,P7-O1<->C4-P4,P7-O1_t314,C4-P4_t314
22894,22895,Undirected,1.0,intra,CZ-PZ,CZ-PZ_t1134,CZ-PZ_t1135
19672,26072,Undirected,1.0,inter,P8-O2<->FT9-FT10,P8-O2_t472,FT9-FT10_t472
15657,20777,Undirected,1.0,inter,FP2-F8<->FZ-CZ,FP2-F8_t297,FZ-CZ_t297
6758,22118,Undirected,1.0,inter,F3-C3<->CZ-PZ,F3-C3_t358,CZ-PZ_t358
13029,25829,Undirected,1.0,inter,C4-P4<->FT9-FT10,C4-P4_t229,FT9-FT10_t229
19,19219,Undirected,1.0,inter,FP1-F7<->P8-O2,FP1-F7_t19,P8-O2_t19
9958,9960,Undirected,1.0,intra,P3-O1,P3-O1_t998,P3-O1_t1000
7471,25391,Undirected,1.0,inter,F3-C3<->T7-FT9,F3-C3_t1071,T7-FT9_t1071
7401,7404,Undirected,1.0,intra,F3-C3,F3-C3_t1001,F3-C3_t1004
14349,23309,Undirected,1.0,inter,P4-O2<->P7-T7,P4-O2_t269,P7-T7_t269
3350,13590,Undirected,1.0,inter,T7-P7<->C4-P4,T7-P7_t790,C4-P4_t790
25130,26410,Undirected,1.0,inter,T7-FT9<->FT9-FT10,T7-FT9_t810,FT9-FT10_t810
14804,26324,Undirected,1.0,inter,P4-O2<->FT9-FT10,P4-O2_t724,FT9-FT10_t724
18447,27407,Undirected,1.0,inter,T8-P8-0<->FT10-T8,T8-P8-0_t527,FT10-T8_t527
25391,25392,Undirected,1.0,intra,T7-FT9,T7-FT9_t1071,T7-FT9_t1072
820,21300,Undirected,1.0,inter,FP1-F7<->FZ-CZ,FP1-F7_t820,FZ-CZ_t820
5010,15250,Undirected,1.0,inter,P7-O1<->P4-O2,P7-O1_t1170,P4-O2_t1170
5617,12017,Undirected,1.0,inter,FP1-F3<->F4-C4,FP1-F3_t497,F4-C4_t497
15803,28603,Undirected,1.0,inter,FP2-F8<->T8-P8-1,FP2-F8_t443,T8-P8-1_t443
1911,15991,Undirected,1.0,inter,F7-T7<->FP2-F8,F7-T7_t631,FP2-F8_t631
9694,10974,Undirected,1.0,inter,P3-O1<->FP2-F4,P3-O1_t734,FP2-F4_t734
10337,24417,Undirected,1.0,inter,FP2-F4<->T7-FT9,FP2-F4_t97,T7-FT9_t97
3964,9084,Undirected,1.0,inter,P7-O1<->P3-O1,P7-O1_t124,P3-O1_t124
7643,10203,Undirected,1.0,inter,F3-C3<->P3-O1,F3-C3_t1243,P3-O1_t1243
14794,28874,Undirected,1.0,inter,P4-O2<->T8-P8-1,P4-O2_t714,T8-P8-1_t714
339,22099,Undirected,1.0,inter,FP1-F7<->CZ-PZ,FP1-F7_t339,CZ-PZ_t339
15256,15257,Undirected,1.0,intra,P4-O2,P4-O2_t1176,P4-O2_t1177
2619,23099,Undirected,1.0,inter,T7-P7<->P7-T7,T7-P7_t59,P7-T7_t59
22456,28856,Undirected,1.0,inter,CZ-PZ<->T8-P8-1,CZ-PZ_t696,T8-P8-1_t696
8393,13513,Undirected,1.0,inter,C3-P3<->C4-P4,C3-P3_t713,C4-P4_t713
9858,29058,Undirected,1.0,inter,P3-O1<->T8-P8-1,P3-O1_t898,T8-P8-1_t898
6726,28486,Undirected,1.0,inter,F3-C3<->T8-P8-1,F3-C3_t326,T8-P8-1_t326
11697,19377,Undirected,1.0,inter,F4-C4<->P8-O2,F4-C4_t177,P8-O2_t177
2996,18356,Undirected,1.0,inter,T7-P7<->T8-P8-0,T7-P7_t436,T8-P8-0_t436
71,14151,Undirected,1.0,inter,FP1-F7<->P4-O2,FP1-F7_t71,P4-O2_t71
11443,12723,Undirected,1.0,inter,FP2-F4<->F4-C4,FP2-F4_t1203,F4-C4_t1203
18303,24703,Undirected,1.0,inter,T8-P8-0<->T7-FT9,T8-P8-0_t383,T7-FT9_t383
5212,14172,Undirected,1.0,inter,FP1-F3<->P4-O2,FP1-F3_t92,P4-O2_t92
17930,23050,Undirected,1.0,inter,T8-P8-0<->P7-T7,T8-P8-0_t10,P7-T7_t10
946,29106,Undirected,1.0,inter,FP1-F7<->T8-P8-1,FP1-F7_t946,T8-P8-1_t946
15037,27837,Undirected,1.0,inter,P4-O2<->FT10-T8,P4-O2_t957,FT10-T8_t957
4917,22837,Undirected,1.0,inter,P7-O1<->CZ-PZ,P7-O1_t1077,CZ-PZ_t1077
19896,21176,Undirected,1.0,inter,P8-O2<->FZ-CZ,P8-O2_t696,FZ-CZ_t696
6794,17034,Undirected,1.0,inter,F3-C3<->F8-T8,F3-C3_t394,F8-T8_t394
8054,25974,Undirected,1.0,inter,C3-P3<->FT9-FT10,C3-P3_t374,FT9-FT10_t374
9896,13736,Undirected,1.0,inter,P3-O1<->C4-P4,P3-O1_t936,C4-P4_t936
5151,5160,Undirected,1.0,intra,FP1-F3,FP1-F3_t31,FP1-F3_t40
25155,28995,Undirected,1.0,inter,T7-FT9<->T8-P8-1,T7-FT9_t835,T8-P8-1_t835
12898,25698,Undirected,1.0,inter,C4-P4<->FT9-FT10,C4-P4_t98,FT9-FT10_t98
11296,15136,Undirected,1.0,inter,FP2-F4<->P4-O2,FP2-F4_t1056,P4-O2_t1056
3455,21375,Undirected,1.0,inter,T7-P7<->FZ-CZ,T7-P7_t895,FZ-CZ_t895
5827,7107,Undirected,1.0,inter,FP1-F3<->F3-C3,FP1-F3_t707,F3-C3_t707
6708,13108,Undirected,1.0,inter,F3-C3<->C4-P4,F3-C3_t308,C4-P4_t308
7543,21623,Undirected,1.0,inter,F3-C3<->FZ-CZ,F3-C3_t1143,FZ-CZ_t1143
23809,23813,Undirected,1.0,intra,P7-T7,P7-T7_t769,P7-T7_t773
723,3283,Undirected,1.0,inter,FP1-F7<->T7-P7,FP1-F7_t723,T7-P7_t723
141,23181,Undirected,1.0,inter,FP1-F7<->P7-T7,FP1-F7_t141,P7-T7_t141
14997,15041,Undirected,1.0,intra,P4-O2,P4-O2_t917,P4-O2_t961
2471,12711,Undirected,1.0,inter,F7-T7<->F4-C4,F7-T7_t1191,F4-C4_t1191
4810,25290,Undirected,1.0,inter,P7-O1<->T7-FT9,P7-O1_t970,T7-FT9_t970
4655,18735,Undirected,1.0,inter,P7-O1<->T8-P8-0,P7-O1_t815,T8-P8-0_t815
8811,12651,Undirected,1.0,inter,C3-P3<->F4-C4,C3-P3_t1131,F4-C4_t1131
15435,26955,Undirected,1.0,inter,FP2-F8<->FT10-T8,FP2-F8_t75,FT10-T8_t75
20603,25723,Undirected,1.0,inter,FZ-CZ<->FT9-FT10,FZ-CZ_t123,FT9-FT10_t123
21641,22921,Undirected,1.0,inter,FZ-CZ<->CZ-PZ,FZ-CZ_t1161,CZ-PZ_t1161
146,148,Undirected,1.0,intra,FP1-F7,FP1-F7_t146,FP1-F7_t148
11565,15405,Undirected,1.0,inter,F4-C4<->FP2-F8,F4-C4_t45,FP2-F8_t45
22707,27827,Undirected,1.0,inter,CZ-PZ<->FT10-T8,CZ-PZ_t947,FT10-T8_t947
16405,16406,Undirected,1.0,intra,FP2-F8,FP2-F8_t1045,FP2-F8_t1046
11179,20139,Undirected,1.0,inter,FP2-F4<->P8-O2,FP2-F4_t939,P8-O2_t939
4384,28704,Undirected,1.0,inter,P7-O1<->T8-P8-1,P7-O1_t544,T8-P8-1_t544
445,3005,Undirected,1.0,inter,FP1-F7<->T7-P7,FP1-F7_t445,T7-P7_t445
8029,25949,Undirected,1.0,inter,C3-P3<->FT9-FT10,C3-P3_t349,FT9-FT10_t349
2223,22703,Undirected,1.0,inter,F7-T7<->CZ-PZ,F7-T7_t943,CZ-PZ_t943
1423,7823,Undirected,1.0,inter,F7-T7<->C3-P3,F7-T7_t143,C3-P3_t143
462,13262,Undirected,1.0,inter,FP1-F7<->C4-P4,FP1-F7_t462,C4-P4_t462
6217,24137,Undirected,1.0,inter,FP1-F3<->P7-T7,FP1-F3_t1097,P7-T7_t1097
17448,17449,Undirected,1.0,intra,F8-T8,F8-T8_t808,F8-T8_t809
118,1398,Undirected,1.0,inter,FP1-F7<->F7-T7,FP1-F7_t118,F7-T7_t118
10466,27106,Undirected,1.0,inter,FP2-F4<->FT10-T8,FP2-F4_t226,FT10-T8_t226
13870,24110,Undirected,1.0,inter,C4-P4<->P7-T7,C4-P4_t1070,P7-T7_t1070
5586,15826,Undirected,1.0,inter,FP1-F3<->FP2-F8,FP1-F3_t466,FP2-F8_t466
6835,23475,Undirected,1.0,inter,F3-C3<->P7-T7,F3-C3_t435,P7-T7_t435
16340,17620,Undirected,1.0,inter,FP2-F8<->F8-T8,FP2-F8_t980,F8-T8_t980
12632,21592,Undirected,1.0,inter,F4-C4<->FZ-CZ,F4-C4_t1112,FZ-CZ_t1112
7301,16261,Undirected,1.0,inter,F3-C3<->FP2-F8,F3-C3_t901,FP2-F8_t901
10412,23212,Undirected,1.0,inter,FP2-F4<->P7-T7,FP2-F4_t172,P7-T7_t172
8603,23963,Undirected,1.0,inter,C3-P3<->P7-T7,C3-P3_t923,P7-T7_t923
10125,26765,Undirected,1.0,inter,P3-O1<->FT9-FT10,P3-O1_t1165,FT9-FT10_t1165
1478,12998,Undirected,1.0,inter,F7-T7<->C4-P4,F7-T7_t198,C4-P4_t198
1769,18409,Undirected,1.0,inter,F7-T7<->T8-P8-0,F7-T7_t489,T8-P8-0_t489
1804,1817,Undirected,1.0,intra,F7-T7,F7-T7_t524,F7-T7_t537
14940,23900,Undirected,1.0,inter,P4-O2<->P7-T7,P4-O2_t860,P7-T7_t860
21676,24236,Undirected,1.0,inter,FZ-CZ<->P7-T7,FZ-CZ_t1196,P7-T7_t1196
12222,18622,Undirected,1.0,inter,F4-C4<->T8-P8-0,F4-C4_t702,T8-P8-0_t702
9691,25051,Undirected,1.0,inter,P3-O1<->T7-FT9,P3-O1_t731,T7-FT9_t731
2547,15347,Undirected,1.0,inter,F7-T7<->P4-O2,F7-T7_t1267,P4-O2_t1267
7529,21609,Undirected,1.0,inter,F3-C3<->FZ-CZ,F3-C3_t1129,FZ-CZ_t1129
11163,11164,Undirected,1.0,intra,FP2-F4,FP2-F4_t923,FP2-F4_t924
8479,25119,Undirected,1.0,inter,C3-P3<->T7-FT9,C3-P3_t799,T7-FT9_t799
223,4063,Undirected,1.0,inter,FP1-F7<->P7-O1,FP1-F7_t223,P7-O1_t223
4412,26172,Undirected,1.0,inter,P7-O1<->FT9-FT10,P7-O1_t572,FT9-FT10_t572
5269,23189,Undirected,1.0,inter,FP1-F3<->P7-T7,FP1-F3_t149,P7-T7_t149
15337,15338,Undirected,1.0,intra,P4-O2,P4-O2_t1257,P4-O2_t1258
4726,29046,Undirected,1.0,inter,P7-O1<->T8-P8-1,P7-O1_t886,T8-P8-1_t886
5063,25543,Undirected,1.0,inter,P7-O1<->T7-FT9,P7-O1_t1223,T7-FT9_t1223
7660,7661,Undirected,1.0,intra,F3-C3,F3-C3_t1260,F3-C3_t1261
13352,26152,Undirected,1.0,inter,C4-P4<->FT9-FT10,C4-P4_t552,FT9-FT10_t552
2057,21257,Undirected,1.0,inter,F7-T7<->FZ-CZ,F7-T7_t777,FZ-CZ_t777
12441,18841,Undirected,1.0,inter,F4-C4<->T8-P8-0,F4-C4_t921,T8-P8-0_t921
20123,20126,Undirected,1.0,intra,P8-O2,P8-O2_t923,P8-O2_t926
13044,19444,Undirected,1.0,inter,C4-P4<->P8-O2,C4-P4_t244,P8-O2_t244
18701,25101,Undirected,1.0,inter,T8-P8-0<->T7-FT9,T8-P8-0_t781,T7-FT9_t781
25994,25995,Undirected,1.0,intra,FT9-FT10,FT9-FT10_t394,FT9-FT10_t395
8335,21135,Undirected,1.0,inter,C3-P3<->FZ-CZ,C3-P3_t655,FZ-CZ_t655
14957,23917,Undirected,1.0,inter,P4-O2<->P7-T7,P4-O2_t877,P7-T7_t877
7055,22415,Undirected,1.0,inter,F3-C3<->CZ-PZ,F3-C3_t655,CZ-PZ_t655
395,396,Undirected,1.0,intra,FP1-F7,FP1-F7_t395,FP1-F7_t396
14139,24379,Undirected,1.0,inter,P4-O2<->T7-FT9,P4-O2_t59,T7-FT9_t59
4155,10555,Undirected,1.0,inter,P7-O1<->FP2-F4,P7-O1_t315,FP2-F4_t315
5177,5178,Undirected,1.0,intra,FP1-F3,FP1-F3_t57,FP1-F3_t58
3046,17126,Undirected,1.0,inter,T7-P7<->F8-T8,T7-P7_t486,F8-T8_t486
1868,4428,Undirected,1.0,inter,F7-T7<->P7-O1,F7-T7_t588,P7-O1_t588
6613,18133,Undirected,1.0,inter,F3-C3<->T8-P8-0,F3-C3_t213,T8-P8-0_t213
8394,13514,Undirected,1.0,inter,C3-P3<->C4-P4,C3-P3_t714,C4-P4_t714
10203,10208,Undirected,1.0,intra,P3-O1,P3-O1_t1243,P3-O1_t1248
27094,28374,Undirected,1.0,inter,FT10-T8<->T8-P8-1,FT10-T8_t214,T8-P8-1_t214
17860,25540,Undirected,1.0,inter,F8-T8<->T7-FT9,F8-T8_t1220,T7-FT9_t1220
382,27262,Undirected,1.0,inter,FP1-F7<->FT10-T8,FP1-F7_t382,FT10-T8_t382
20532,23092,Undirected,1.0,inter,FZ-CZ<->P7-T7,FZ-CZ_t52,P7-T7_t52
8664,21464,Undirected,1.0,inter,C3-P3<->FZ-CZ,C3-P3_t984,FZ-CZ_t984
7759,15439,Undirected,1.0,inter,C3-P3<->FP2-F8,C3-P3_t79,FP2-F8_t79
7903,23263,Undirected,1.0,inter,C3-P3<->P7-T7,C3-P3_t223,P7-T7_t223
3087,22287,Undirected,1.0,inter,T7-P7<->CZ-PZ,T7-P7_t527,CZ-PZ_t527
4789,18869,Undirected,1.0,inter,P7-O1<->T8-P8-0,P7-O1_t949,T8-P8-0_t949
10222,20462,Undirected,1.0,inter,P3-O1<->P8-O2,P3-O1_t1262,P8-O2_t1262
10170,16570,Undirected,1.0,inter,P3-O1<->FP2-F8,P3-O1_t1210,FP2-F8_t1210
918,919,Undirected,1.0,intra,FP1-F7,FP1-F7_t918,FP1-F7_t919
4272,5552,Undirected,1.0,inter,P7-O1<->FP1-F3,P7-O1_t432,FP1-F3_t432
19142,19146,Undirected,1.0,intra,T8-P8-0,T8-P8-0_t1222,T8-P8-0_t1226
1377,25697,Undirected,1.0,inter,F7-T7<->FT9-FT10,F7-T7_t97,FT9-FT10_t97
23142,24422,Undirected,1.0,inter,P7-T7<->T7-FT9,P7-T7_t102,T7-FT9_t102
17420,19980,Undirected,1.0,inter,F8-T8<->P8-O2,F8-T8_t780,P8-O2_t780
25966,25999,Undirected,1.0,intra,FT9-FT10,FT9-FT10_t366,FT9-FT10_t399
8715,8716,Undirected,1.0,intra,C3-P3,C3-P3_t1035,C3-P3_t1036
14378,24618,Undirected,1.0,inter,P4-O2<->T7-FT9,P4-O2_t298,T7-FT9_t298
3560,9960,Undirected,1.0,inter,T7-P7<->P3-O1,T7-P7_t1000,P3-O1_t1000
19643,22203,Undirected,1.0,inter,P8-O2<->CZ-PZ,P8-O2_t443,CZ-PZ_t443
1505,13025,Undirected,1.0,inter,F7-T7<->C4-P4,F7-T7_t225,C4-P4_t225
27934,29214,Undirected,1.0,inter,FT10-T8<->T8-P8-1,FT10-T8_t1054,T8-P8-1_t1054
21020,23580,Undirected,1.0,inter,FZ-CZ<->P7-T7,FZ-CZ_t540,P7-T7_t540
13865,26665,Undirected,1.0,inter,C4-P4<->FT9-FT10,C4-P4_t1065,FT9-FT10_t1065
8136,24776,Undirected,1.0,inter,C3-P3<->T7-FT9,C3-P3_t456,T7-FT9_t456
12293,21253,Undirected,1.0,inter,F4-C4<->FZ-CZ,F4-C4_t773,FZ-CZ_t773
1867,14667,Undirected,1.0,inter,F7-T7<->P4-O2,F7-T7_t587,P4-O2_t587
2872,2884,Undirected,1.0,intra,T7-P7,T7-P7_t312,T7-P7_t324
3345,3346,Undirected,1.0,intra,T7-P7,T7-P7_t785,T7-P7_t786
25036,26316,Undirected,1.0,inter,T7-FT9<->FT9-FT10,T7-FT9_t716,FT9-FT10_t716
11196,25276,Undirected,1.0,inter,FP2-F4<->T7-FT9,FP2-F4_t956,T7-FT9_t956
14304,21984,Undirected,1.0,inter,P4-O2<->CZ-PZ,P4-O2_t224,CZ-PZ_t224
17618,17627,Undirected,1.0,intra,F8-T8,F8-T8_t978,F8-T8_t987
4120,28440,Undirected,1.0,inter,P7-O1<->T8-P8-1,P7-O1_t280,T8-P8-1_t280
1962,8362,Undirected,1.0,inter,F7-T7<->C3-P3,F7-T7_t682,C3-P3_t682
5318,23238,Undirected,1.0,inter,FP1-F3<->P7-T7,FP1-F3_t198,P7-T7_t198
4829,15069,Undirected,1.0,inter,P7-O1<->P4-O2,P7-O1_t989,P4-O2_t989
14502,23462,Undirected,1.0,inter,P4-O2<->P7-T7,P4-O2_t422,P7-T7_t422
7614,8894,Undirected,1.0,inter,F3-C3<->C3-P3,F3-C3_t1214,C3-P3_t1214
4762,7322,Undirected,1.0,inter,P7-O1<->F3-C3,P7-O1_t922,F3-C3_t922
14038,22998,Undirected,1.0,inter,C4-P4<->CZ-PZ,C4-P4_t1238,CZ-PZ_t1238
10824,12104,Undirected,1.0,inter,FP2-F4<->F4-C4,FP2-F4_t584,F4-C4_t584
20918,26038,Undirected,1.0,inter,FZ-CZ<->FT9-FT10,FZ-CZ_t438,FT9-FT10_t438
5808,9648,Undirected,1.0,inter,FP1-F3<->P3-O1,FP1-F3_t688,P3-O1_t688
17451,25131,Undirected,1.0,inter,F8-T8<->T7-FT9,F8-T8_t811,T7-FT9_t811
1106,8786,Undirected,1.0,inter,FP1-F7<->C3-P3,FP1-F7_t1106,C3-P3_t1106
18167,24567,Undirected,1.0,inter,T8-P8-0<->T7-FT9,T8-P8-0_t247,T7-FT9_t247
1873,3153,Undirected,1.0,inter,F7-T7<->T7-P7,F7-T7_t593,T7-P7_t593
232,18152,Undirected,1.0,inter,FP1-F7<->T8-P8-0,FP1-F7_t232,T8-P8-0_t232
4387,15907,Undirected,1.0,inter,P7-O1<->FP2-F8,P7-O1_t547,FP2-F8_t547
11925,17045,Undirected,1.0,inter,F4-C4<->F8-T8,F4-C4_t405,F8-T8_t405
4141,10541,Undirected,1.0,inter,P7-O1<->FP2-F4,P7-O1_t301,FP2-F4_t301
11794,15634,Undirected,1.0,inter,F4-C4<->FP2-F8,F4-C4_t274,FP2-F8_t274
1730,24770,Undirected,1.0,inter,F7-T7<->T7-FT9,F7-T7_t450,T7-FT9_t450
12532,24052,Undirected,1.0,inter,F4-C4<->P7-T7,F4-C4_t1012,P7-T7_t1012
8019,8034,Undirected,1.0,intra,C3-P3,C3-P3_t339,C3-P3_t354
6201,12601,Undirected,1.0,inter,FP1-F3<->F4-C4,FP1-F3_t1081,F4-C4_t1081
13913,13918,Undirected,1.0,intra,C4-P4,C4-P4_t1113,C4-P4_t1118
10183,17863,Undirected,1.0,inter,P3-O1<->F8-T8,P3-O1_t1223,F8-T8_t1223
536,537,Undirected,1.0,intra,FP1-F7,FP1-F7_t536,FP1-F7_t537
6570,10410,Undirected,1.0,inter,F3-C3<->FP2-F4,F3-C3_t170,FP2-F4_t170
2247,12487,Undirected,1.0,inter,F7-T7<->F4-C4,F7-T7_t967,F4-C4_t967
5728,21088,Undirected,1.0,inter,FP1-F3<->FZ-CZ,FP1-F3_t608,FZ-CZ_t608
6999,7014,Undirected,1.0,intra,F3-C3,F3-C3_t599,F3-C3_t614
4368,4369,Undirected,1.0,intra,P7-O1,P7-O1_t528,P7-O1_t529
18624,26304,Undirected,1.0,inter,T8-P8-0<->FT9-FT10,T8-P8-0_t704,FT9-FT10_t704
18468,21028,Undirected,1.0,inter,T8-P8-0<->FZ-CZ,T8-P8-0_t548,FZ-CZ_t548
27528,27529,Undirected,1.0,intra,FT10-T8,FT10-T8_t648,FT10-T8_t649
7443,27923,Undirected,1.0,inter,F3-C3<->FT10-T8,F3-C3_t1043,FT10-T8_t1043
17110,18390,Undirected,1.0,inter,F8-T8<->T8-P8-0,F8-T8_t470,T8-P8-0_t470
1611,9291,Undirected,1.0,inter,F7-T7<->P3-O1,F7-T7_t331,P3-O1_t331
9367,14487,Undirected,1.0,inter,P3-O1<->P4-O2,P3-O1_t407,P4-O2_t407
2490,16570,Undirected,1.0,inter,F7-T7<->FP2-F8,F7-T7_t1210,FP2-F8_t1210
3989,16789,Undirected,1.0,inter,P7-O1<->F8-T8,P7-O1_t149,F8-T8_t149
27931,29211,Undirected,1.0,inter,FT10-T8<->T8-P8-1,FT10-T8_t1051,T8-P8-1_t1051
101,19301,Undirected,1.0,inter,FP1-F7<->P8-O2,FP1-F7_t101,P8-O2_t101
5511,17031,Undirected,1.0,inter,FP1-F3<->F8-T8,FP1-F3_t391,F8-T8_t391
11066,18746,Undirected,1.0,inter,FP2-F4<->T8-P8-0,FP2-F4_t826,T8-P8-0_t826
4860,25340,Undirected,1.0,inter,P7-O1<->T7-FT9,P7-O1_t1020,T7-FT9_t1020
8158,20958,Undirected,1.0,inter,C3-P3<->FZ-CZ,C3-P3_t478,FZ-CZ_t478
10053,10056,Undirected,1.0,intra,P3-O1,P3-O1_t1093,P3-O1_t1096
23749,25029,Undirected,1.0,inter,P7-T7<->T7-FT9,P7-T7_t709,T7-FT9_t709
15599,25839,Undirected,1.0,inter,FP2-F8<->FT9-FT10,FP2-F8_t239,FT9-FT10_t239
21189,26309,Undirected,1.0,inter,FZ-CZ<->FT9-FT10,FZ-CZ_t709,FT9-FT10_t709
26864,26865,Undirected,1.0,intra,FT9-FT10,FT9-FT10_t1264,FT9-FT10_t1265
28901,28902,Undirected,1.0,intra,T8-P8-1,T8-P8-1_t741,T8-P8-1_t742
3465,3466,Undirected,1.0,intra,T7-P7,T7-P7_t905,T7-P7_t906
7208,8488,Undirected,1.0,inter,F3-C3<->C3-P3,F3-C3_t808,C3-P3_t808
1124,22884,Undirected,1.0,inter,FP1-F7<->CZ-PZ,FP1-F7_t1124,CZ-PZ_t1124
10695,19655,Undirected,1.0,inter,FP2-F4<->P8-O2,FP2-F4_t455,P8-O2_t455
4081,9201,Undirected,1.0,inter,P7-O1<->P3-O1,P7-O1_t241,P3-O1_t241
7779,18019,Undirected,1.0,inter,C3-P3<->T8-P8-0,C3-P3_t99,T8-P8-0_t99
3344,9744,Undirected,1.0,inter,T7-P7<->P3-O1,T7-P7_t784,P3-O1_t784
13723,17563,Undirected,1.0,inter,C4-P4<->F8-T8,C4-P4_t923,F8-T8_t923
3874,7714,Undirected,1.0,inter,P7-O1<->C3-P3,P7-O1_t34,C3-P3_t34
23798,25078,Undirected,1.0,inter,P7-T7<->T7-FT9,P7-T7_t758,T7-FT9_t758
4846,25326,Undirected,1.0,inter,P7-O1<->T7-FT9,P7-O1_t1006,T7-FT9_t1006
10023,13863,Undirected,1.0,inter,P3-O1<->C4-P4,P3-O1_t1063,C4-P4_t1063
3834,17914,Undirected,1.0,inter,T7-P7<->F8-T8,T7-P7_t1274,F8-T8_t1274
6092,6133,Undirected,1.0,intra,FP1-F3,FP1-F3_t972,FP1-F3_t1013
6071,7351,Undirected,1.0,inter,FP1-F3<->F3-C3,FP1-F3_t951,F3-C3_t951
5954,23874,Undirected,1.0,inter,FP1-F3<->P7-T7,FP1-F3_t834,P7-T7_t834
10397,19357,Undirected,1.0,inter,FP2-F4<->P8-O2,FP2-F4_t157,P8-O2_t157
6182,12582,Undirected,1.0,inter,FP1-F3<->F4-C4,FP1-F3_t1062,F4-C4_t1062
8380,27580,Undirected,1.0,inter,C3-P3<->FT10-T8,C3-P3_t700,FT10-T8_t700
