Id,Label,electrode,time_idx,layer,graph_label
FP1-F3_t256,FP1-F3_t256,FP1-F3,256,FP1-F3,ictal
FP1-F3_t257,FP1-F3_t257,FP1-F3,257,FP1-F3,ictal
FP1-F3_t258,FP1-F3_t258,FP1-F3,258,FP1-F3,ictal
FP1-F3_t259,FP1-F3_t259,FP1-F3,259,FP1-F3,ictal
FP1-F3_t260,FP1-F3_t260,FP1-F3,260,FP1-F3,ictal
FP1-F3_t261,FP1-F3_t261,FP1-F3,261,FP1-F3,ictal
FP1-F3_t262,FP1-F3_t262,FP1-F3,262,FP1-F3,ictal
FP1-F3_t263,FP1-F3_t263,FP1-F3,263,FP1-F3,ictal
FP1-F3_t264,FP1-F3_t264,FP1-F3,264,FP1-F3,ictal
FP1-F3_t265,FP1-F3_t265,FP1-F3,265,FP1-F3,ictal
FP1-F3_t266,FP1-F3_t266,FP1-F3,266,FP1-F3,ictal
FP1-F3_t267,FP1-F3_t267,FP1-F3,267,FP1-F3,ictal
FP1-F3_t268,FP1-F3_t268,FP1-F3,268,FP1-F3,ictal
FP1-F3_t269,FP1-F3_t269,FP1-F3,269,FP1-F3,ictal
FP1-F3_t270,FP1-F3_t270,FP1-F3,270,FP1-F3,ictal
FP1-F3_t271,FP1-F3_t271,FP1-F3,271,FP1-F3,ictal
FP1-F3_t272,FP1-F3_t272,FP1-F3,272,FP1-F3,ictal
FP1-F3_t273,FP1-F3_t273,FP1-F3,273,FP1-F3,ictal
FP1-F3_t274,FP1-F3_t274,FP1-F3,274,FP1-F3,ictal
FP1-F3_t275,FP1-F3_t275,FP1-F3,275,FP1-F3,ictal
FP1-F3_t276,FP1-F3_t276,FP1-F3,276,FP1-F3,ictal
FP1-F3_t277,FP1-F3_t277,FP1-F3,277,FP1-F3,ictal
FP1-F3_t278,FP1-F3_t278,FP1-F3,278,FP1-F3,ictal
FP1-F3_t279,FP1-F3_t279,FP1-F3,279,FP1-F3,ictal
FP1-F3_t280,FP1-F3_t280,FP1-F3,280,FP1-F3,ictal
FP1-F3_t281,FP1-F3_t281,FP1-F3,281,FP1-F3,ictal
FP1-F3_t282,FP1-F3_t282,FP1-F3,282,FP1-F3,ictal
FP1-F3_t283,FP1-F3_t283,FP1-F3,283,FP1-F3,ictal
FP1-F3_t284,FP1-F3_t284,FP1-F3,284,FP1-F3,ictal
FP1-F3_t285,FP1-F3_t285,FP1-F3,285,FP1-F3,ictal
FP1-F3_t286,FP1-F3_t286,FP1-F3,286,FP1-F3,ictal
FP1-F3_t287,FP1-F3_t287,FP1-F3,287,FP1-F3,ictal
FP1-F3_t288,FP1-F3_t288,FP1-F3,288,FP1-F3,ictal
FP1-F3_t289,FP1-F3_t289,FP1-F3,289,FP1-F3,ictal
FP1-F3_t290,FP1-F3_t290,FP1-F3,290,FP1-F3,ictal
FP1-F3_t291,FP1-F3_t291,FP1-F3,291,FP1-F3,ictal
FP1-F3_t292,FP1-F3_t292,FP1-F3,292,FP1-F3,ictal
FP1-F3_t293,FP1-F3_t293,FP1-F3,293,FP1-F3,ictal
FP1-F3_t294,FP1-F3_t294,FP1-F3,294,FP1-F3,ictal
FP1-F3_t295,FP1-F3_t295,FP1-F3,295,FP1-F3,ictal
FP1-F3_t296,FP1-F3_t296,FP1-F3,296,FP1-F3,ictal
FP1-F3_t297,FP1-F3_t297,FP1-F3,297,FP1-F3,ictal
FP1-F3_t298,FP1-F3_t298,FP1-F3,298,FP1-F3,ictal
FP1-F3_t299,FP1-F3_t299,FP1-F3,299,FP1-F3,ictal
FP1-F3_t300,FP1-F3_t300,FP1-F3,300,FP1-F3,ictal
FP1-F3_t301,FP1-F3_t301,FP1-F3,301,FP1-F3,ictal
FP1-F3_t302,FP1-F3_t302,FP1-F3,302,FP1-F3,ictal
FP1-F3_t303,FP1-F3_t303,FP1-F3,303,FP1-F3,ictal
FP1-F3_t304,FP1-F3_t304,FP1-F3,304,FP1-F3,ictal
FP1-F3_t305,FP1-F3_t305,FP1-F3,305,FP1-F3,ictal
FP1-F3_t306,FP1-F3_t306,FP1-F3,306,FP1-F3,ictal
FP1-F3_t307,FP1-F3_t307,FP1-F3,307,FP1-F3,ictal
FP1-F3_t308,FP1-F3_t308,FP1-F3,308,FP1-F3,ictal
FP1-F3_t309,FP1-F3_t309,FP1-F3,309,FP1-F3,ictal
FP1-F3_t310,FP1-F3_t310,FP1-F3,310,FP1-F3,ictal
FP1-F3_t311,FP1-F3_t311,FP1-F3,311,FP1-F3,ictal
FP1-F3_t312,FP1-F3_t312,FP1-F3,312,FP1-F3,ictal
FP1-F3_t313,FP1-F3_t313,FP1-F3,313,FP1-F3,ictal
FP1-F3_t314,FP1-F3_t314,FP1-F3,314,FP1-F3,ictal
FP1-F3_t315,FP1-F3_t315,FP1-F3,315,FP1-F3,ictal
FP1-F3_t316,FP1-F3_t316,FP1-F3,316,FP1-F3,ictal
FP1-F3_t317,FP1-F3_t317,FP1-F3,317,FP1-F3,ictal
FP1-F3_t318,FP1-F3_t318,FP1-F3,318,FP1-F3,ictal
FP1-F3_t319,FP1-F3_t319,FP1-F3,319,FP1-F3,ictal
FP1-F3_t320,FP1-F3_t320,FP1-F3,320,FP1-F3,ictal
FP1-F3_t321,FP1-F3_t321,FP1-F3,321,FP1-F3,ictal
FP1-F3_t322,FP1-F3_t322,FP1-F3,322,FP1-F3,ictal
FP1-F3_t323,FP1-F3_t323,FP1-F3,323,FP1-F3,ictal
FP1-F3_t324,FP1-F3_t324,FP1-F3,324,FP1-F3,ictal
FP1-F3_t325,FP1-F3_t325,FP1-F3,325,FP1-F3,ictal
FP1-F3_t326,FP1-F3_t326,FP1-F3,326,FP1-F3,ictal
FP1-F3_t327,FP1-F3_t327,FP1-F3,327,FP1-F3,ictal
FP1-F3_t328,FP1-F3_t328,FP1-F3,328,FP1-F3,ictal
FP1-F3_t329,FP1-F3_t329,FP1-F3,329,FP1-F3,ictal
FP1-F3_t330,FP1-F3_t330,FP1-F3,330,FP1-F3,ictal
FP1-F3_t331,FP1-F3_t331,FP1-F3,331,FP1-F3,ictal
FP1-F3_t332,FP1-F3_t332,FP1-F3,332,FP1-F3,ictal
FP1-F3_t333,FP1-F3_t333,FP1-F3,333,FP1-F3,ictal
FP1-F3_t334,FP1-F3_t334,FP1-F3,334,FP1-F3,ictal
FP1-F3_t335,FP1-F3_t335,FP1-F3,335,FP1-F3,ictal
FP1-F3_t336,FP1-F3_t336,FP1-F3,336,FP1-F3,ictal
FP1-F3_t337,FP1-F3_t337,FP1-F3,337,FP1-F3,ictal
FP1-F3_t338,FP1-F3_t338,FP1-F3,338,FP1-F3,ictal
FP1-F3_t339,FP1-F3_t339,FP1-F3,339,FP1-F3,ictal
FP1-F3_t340,FP1-F3_t340,FP1-F3,340,FP1-F3,ictal
FP1-F3_t341,FP1-F3_t341,FP1-F3,341,FP1-F3,ictal
FP1-F3_t342,FP1-F3_t342,FP1-F3,342,FP1-F3,ictal
FP1-F3_t343,FP1-F3_t343,FP1-F3,343,FP1-F3,ictal
FP1-F3_t344,FP1-F3_t344,FP1-F3,344,FP1-F3,ictal
FP1-F3_t345,FP1-F3_t345,FP1-F3,345,FP1-F3,ictal
FP1-F3_t346,FP1-F3_t346,FP1-F3,346,FP1-F3,ictal
FP1-F3_t347,FP1-F3_t347,FP1-F3,347,FP1-F3,ictal
FP1-F3_t348,FP1-F3_t348,FP1-F3,348,FP1-F3,ictal
FP1-F3_t349,FP1-F3_t349,FP1-F3,349,FP1-F3,ictal
FP1-F3_t350,FP1-F3_t350,FP1-F3,350,FP1-F3,ictal
FP1-F3_t351,FP1-F3_t351,FP1-F3,351,FP1-F3,ictal
FP1-F3_t352,FP1-F3_t352,FP1-F3,352,FP1-F3,ictal
FP1-F3_t353,FP1-F3_t353,FP1-F3,353,FP1-F3,ictal
FP1-F3_t354,FP1-F3_t354,FP1-F3,354,FP1-F3,ictal
FP1-F3_t355,FP1-F3_t355,FP1-F3,355,FP1-F3,ictal
FP1-F3_t356,FP1-F3_t356,FP1-F3,356,FP1-F3,ictal
FP1-F3_t357,FP1-F3_t357,FP1-F3,357,FP1-F3,ictal
FP1-F3_t358,FP1-F3_t358,FP1-F3,358,FP1-F3,ictal
FP1-F3_t359,FP1-F3_t359,FP1-F3,359,FP1-F3,ictal
FP1-F3_t360,FP1-F3_t360,FP1-F3,360,FP1-F3,ictal
FP1-F3_t361,FP1-F3_t361,FP1-F3,361,FP1-F3,ictal
FP1-F3_t362,FP1-F3_t362,FP1-F3,362,FP1-F3,ictal
FP1-F3_t363,FP1-F3_t363,FP1-F3,363,FP1-F3,ictal
FP1-F3_t364,FP1-F3_t364,FP1-F3,364,FP1-F3,ictal
FP1-F3_t365,FP1-F3_t365,FP1-F3,365,FP1-F3,ictal
FP1-F3_t366,FP1-F3_t366,FP1-F3,366,FP1-F3,ictal
FP1-F3_t367,FP1-F3_t367,FP1-F3,367,FP1-F3,ictal
FP1-F3_t368,FP1-F3_t368,FP1-F3,368,FP1-F3,ictal
FP1-F3_t369,FP1-F3_t369,FP1-F3,369,FP1-F3,ictal
FP1-F3_t370,FP1-F3_t370,FP1-F3,370,FP1-F3,ictal
FP1-F3_t371,FP1-F3_t371,FP1-F3,371,FP1-F3,ictal
FP1-F3_t372,FP1-F3_t372,FP1-F3,372,FP1-F3,ictal
FP1-F3_t373,FP1-F3_t373,FP1-F3,373,FP1-F3,ictal
FP1-F3_t374,FP1-F3_t374,FP1-F3,374,FP1-F3,ictal
FP1-F3_t375,FP1-F3_t375,FP1-F3,375,FP1-F3,ictal
FP1-F3_t376,FP1-F3_t376,FP1-F3,376,FP1-F3,ictal
FP1-F3_t377,FP1-F3_t377,FP1-F3,377,FP1-F3,ictal
FP1-F3_t378,FP1-F3_t378,FP1-F3,378,FP1-F3,ictal
FP1-F3_t379,FP1-F3_t379,FP1-F3,379,FP1-F3,ictal
FP1-F3_t380,FP1-F3_t380,FP1-F3,380,FP1-F3,ictal
FP1-F3_t381,FP1-F3_t381,FP1-F3,381,FP1-F3,ictal
FP1-F3_t382,FP1-F3_t382,FP1-F3,382,FP1-F3,ictal
FP1-F3_t383,FP1-F3_t383,FP1-F3,383,FP1-F3,ictal
FP1-F3_t384,FP1-F3_t384,FP1-F3,384,FP1-F3,ictal
FP1-F3_t385,FP1-F3_t385,FP1-F3,385,FP1-F3,ictal
FP1-F3_t386,FP1-F3_t386,FP1-F3,386,FP1-F3,ictal
FP1-F3_t387,FP1-F3_t387,FP1-F3,387,FP1-F3,ictal
FP1-F3_t388,FP1-F3_t388,FP1-F3,388,FP1-F3,ictal
FP1-F3_t389,FP1-F3_t389,FP1-F3,389,FP1-F3,ictal
FP1-F3_t390,FP1-F3_t390,FP1-F3,390,FP1-F3,ictal
FP1-F3_t391,FP1-F3_t391,FP1-F3,391,FP1-F3,ictal
FP1-F3_t392,FP1-F3_t392,FP1-F3,392,FP1-F3,ictal
FP1-F3_t393,FP1-F3_t393,FP1-F3,393,FP1-F3,ictal
FP1-F3_t394,FP1-F3_t394,FP1-F3,394,FP1-F3,ictal
FP1-F3_t395,FP1-F3_t395,FP1-F3,395,FP1-F3,ictal
FP1-F3_t396,FP1-F3_t396,FP1-F3,396,FP1-F3,ictal
FP1-F3_t397,FP1-F3_t397,FP1-F3,397,FP1-F3,ictal
FP1-F3_t398,FP1-F3_t398,FP1-F3,398,FP1-F3,ictal
FP1-F3_t399,FP1-F3_t399,FP1-F3,399,FP1-F3,ictal
FP1-F3_t400,FP1-F3_t400,FP1-F3,400,FP1-F3,ictal
FP1-F3_t401,FP1-F3_t401,FP1-F3,401,FP1-F3,ictal
FP1-F3_t402,FP1-F3_t402,FP1-F3,402,FP1-F3,ictal
FP1-F3_t403,FP1-F3_t403,FP1-F3,403,FP1-F3,ictal
FP1-F3_t404,FP1-F3_t404,FP1-F3,404,FP1-F3,ictal
FP1-F3_t405,FP1-F3_t405,FP1-F3,405,FP1-F3,ictal
FP1-F3_t406,FP1-F3_t406,FP1-F3,406,FP1-F3,ictal
FP1-F3_t407,FP1-F3_t407,FP1-F3,407,FP1-F3,ictal
FP1-F3_t408,FP1-F3_t408,FP1-F3,408,FP1-F3,ictal
FP1-F3_t409,FP1-F3_t409,FP1-F3,409,FP1-F3,ictal
FP1-F3_t410,FP1-F3_t410,FP1-F3,410,FP1-F3,ictal
FP1-F3_t411,FP1-F3_t411,FP1-F3,411,FP1-F3,ictal
FP1-F3_t412,FP1-F3_t412,FP1-F3,412,FP1-F3,ictal
FP1-F3_t413,FP1-F3_t413,FP1-F3,413,FP1-F3,ictal
FP1-F3_t414,FP1-F3_t414,FP1-F3,414,FP1-F3,ictal
FP1-F3_t415,FP1-F3_t415,FP1-F3,415,FP1-F3,ictal
FP1-F3_t416,FP1-F3_t416,FP1-F3,416,FP1-F3,ictal
FP1-F3_t417,FP1-F3_t417,FP1-F3,417,FP1-F3,ictal
FP1-F3_t418,FP1-F3_t418,FP1-F3,418,FP1-F3,ictal
FP1-F3_t419,FP1-F3_t419,FP1-F3,419,FP1-F3,ictal
FP1-F3_t420,FP1-F3_t420,FP1-F3,420,FP1-F3,ictal
FP1-F3_t421,FP1-F3_t421,FP1-F3,421,FP1-F3,ictal
FP1-F3_t422,FP1-F3_t422,FP1-F3,422,FP1-F3,ictal
FP1-F3_t423,FP1-F3_t423,FP1-F3,423,FP1-F3,ictal
FP1-F3_t424,FP1-F3_t424,FP1-F3,424,FP1-F3,ictal
FP1-F3_t425,FP1-F3_t425,FP1-F3,425,FP1-F3,ictal
FP1-F3_t426,FP1-F3_t426,FP1-F3,426,FP1-F3,ictal
FP1-F3_t427,FP1-F3_t427,FP1-F3,427,FP1-F3,ictal
FP1-F3_t428,FP1-F3_t428,FP1-F3,428,FP1-F3,ictal
FP1-F3_t429,FP1-F3_t429,FP1-F3,429,FP1-F3,ictal
FP1-F3_t430,FP1-F3_t430,FP1-F3,430,FP1-F3,ictal
FP1-F3_t431,FP1-F3_t431,FP1-F3,431,FP1-F3,ictal
FP1-F3_t432,FP1-F3_t432,FP1-F3,432,FP1-F3,ictal
FP1-F3_t433,FP1-F3_t433,FP1-F3,433,FP1-F3,ictal
FP1-F3_t434,FP1-F3_t434,FP1-F3,434,FP1-F3,ictal
FP1-F3_t435,FP1-F3_t435,FP1-F3,435,FP1-F3,ictal
FP1-F3_t436,FP1-F3_t436,FP1-F3,436,FP1-F3,ictal
FP1-F3_t437,FP1-F3_t437,FP1-F3,437,FP1-F3,ictal
FP1-F3_t438,FP1-F3_t438,FP1-F3,438,FP1-F3,ictal
FP1-F3_t439,FP1-F3_t439,FP1-F3,439,FP1-F3,ictal
FP1-F3_t440,FP1-F3_t440,FP1-F3,440,FP1-F3,ictal
FP1-F3_t441,FP1-F3_t441,FP1-F3,441,FP1-F3,ictal
FP1-F3_t442,FP1-F3_t442,FP1-F3,442,FP1-F3,ictal
FP1-F3_t443,FP1-F3_t443,FP1-F3,443,FP1-F3,ictal
FP1-F3_t444,FP1-F3_t444,FP1-F3,444,FP1-F3,ictal
FP1-F3_t445,FP1-F3_t445,FP1-F3,445,FP1-F3,ictal
FP1-F3_t446,FP1-F3_t446,FP1-F3,446,FP1-F3,ictal
FP1-F3_t447,FP1-F3_t447,FP1-F3,447,FP1-F3,ictal
FP1-F3_t448,FP1-F3_t448,FP1-F3,448,FP1-F3,ictal
FP1-F3_t449,FP1-F3_t449,FP1-F3,449,FP1-F3,ictal
FP1-F3_t450,FP1-F3_t450,FP1-F3,450,FP1-F3,ictal
FP1-F3_t451,FP1-F3_t451,FP1-F3,451,FP1-F3,ictal
FP1-F3_t452,FP1-F3_t452,FP1-F3,452,FP1-F3,ictal
FP1-F3_t453,FP1-F3_t453,FP1-F3,453,FP1-F3,ictal
FP1-F3_t454,FP1-F3_t454,FP1-F3,454,FP1-F3,ictal
FP1-F3_t455,FP1-F3_t455,FP1-F3,455,FP1-F3,ictal
FP1-F3_t456,FP1-F3_t456,FP1-F3,456,FP1-F3,ictal
FP1-F3_t457,FP1-F3_t457,FP1-F3,457,FP1-F3,ictal
FP1-F3_t458,FP1-F3_t458,FP1-F3,458,FP1-F3,ictal
FP1-F3_t459,FP1-F3_t459,FP1-F3,459,FP1-F3,ictal
FP1-F3_t460,FP1-F3_t460,FP1-F3,460,FP1-F3,ictal
FP1-F3_t461,FP1-F3_t461,FP1-F3,461,FP1-F3,ictal
FP1-F3_t462,FP1-F3_t462,FP1-F3,462,FP1-F3,ictal
FP1-F3_t463,FP1-F3_t463,FP1-F3,463,FP1-F3,ictal
FP1-F3_t464,FP1-F3_t464,FP1-F3,464,FP1-F3,ictal
FP1-F3_t465,FP1-F3_t465,FP1-F3,465,FP1-F3,ictal
FP1-F3_t466,FP1-F3_t466,FP1-F3,466,FP1-F3,ictal
FP1-F3_t467,FP1-F3_t467,FP1-F3,467,FP1-F3,ictal
FP1-F3_t468,FP1-F3_t468,FP1-F3,468,FP1-F3,ictal
FP1-F3_t469,FP1-F3_t469,FP1-F3,469,FP1-F3,ictal
FP1-F3_t470,FP1-F3_t470,FP1-F3,470,FP1-F3,ictal
FP1-F3_t471,FP1-F3_t471,FP1-F3,471,FP1-F3,ictal
FP1-F3_t472,FP1-F3_t472,FP1-F3,472,FP1-F3,ictal
FP1-F3_t473,FP1-F3_t473,FP1-F3,473,FP1-F3,ictal
FP1-F3_t474,FP1-F3_t474,FP1-F3,474,FP1-F3,ictal
FP1-F3_t475,FP1-F3_t475,FP1-F3,475,FP1-F3,ictal
FP1-F3_t476,FP1-F3_t476,FP1-F3,476,FP1-F3,ictal
FP1-F3_t477,FP1-F3_t477,FP1-F3,477,FP1-F3,ictal
FP1-F3_t478,FP1-F3_t478,FP1-F3,478,FP1-F3,ictal
FP1-F3_t479,FP1-F3_t479,FP1-F3,479,FP1-F3,ictal
FP1-F3_t480,FP1-F3_t480,FP1-F3,480,FP1-F3,ictal
FP1-F3_t481,FP1-F3_t481,FP1-F3,481,FP1-F3,ictal
FP1-F3_t482,FP1-F3_t482,FP1-F3,482,FP1-F3,ictal
FP1-F3_t483,FP1-F3_t483,FP1-F3,483,FP1-F3,ictal
FP1-F3_t484,FP1-F3_t484,FP1-F3,484,FP1-F3,ictal
FP1-F3_t485,FP1-F3_t485,FP1-F3,485,FP1-F3,ictal
FP1-F3_t486,FP1-F3_t486,FP1-F3,486,FP1-F3,ictal
FP1-F3_t487,FP1-F3_t487,FP1-F3,487,FP1-F3,ictal
FP1-F3_t488,FP1-F3_t488,FP1-F3,488,FP1-F3,ictal
FP1-F3_t489,FP1-F3_t489,FP1-F3,489,FP1-F3,ictal
FP1-F3_t490,FP1-F3_t490,FP1-F3,490,FP1-F3,ictal
FP1-F3_t491,FP1-F3_t491,FP1-F3,491,FP1-F3,ictal
FP1-F3_t492,FP1-F3_t492,FP1-F3,492,FP1-F3,ictal
FP1-F3_t493,FP1-F3_t493,FP1-F3,493,FP1-F3,ictal
FP1-F3_t494,FP1-F3_t494,FP1-F3,494,FP1-F3,ictal
FP1-F3_t495,FP1-F3_t495,FP1-F3,495,FP1-F3,ictal
FP1-F3_t496,FP1-F3_t496,FP1-F3,496,FP1-F3,ictal
FP1-F3_t497,FP1-F3_t497,FP1-F3,497,FP1-F3,ictal
FP1-F3_t498,FP1-F3_t498,FP1-F3,498,FP1-F3,ictal
FP1-F3_t499,FP1-F3_t499,FP1-F3,499,FP1-F3,ictal
FP1-F3_t500,FP1-F3_t500,FP1-F3,500,FP1-F3,ictal
FP1-F3_t501,FP1-F3_t501,FP1-F3,501,FP1-F3,ictal
FP1-F3_t502,FP1-F3_t502,FP1-F3,502,FP1-F3,ictal
FP1-F3_t503,FP1-F3_t503,FP1-F3,503,FP1-F3,ictal
FP1-F3_t504,FP1-F3_t504,FP1-F3,504,FP1-F3,ictal
FP1-F3_t505,FP1-F3_t505,FP1-F3,505,FP1-F3,ictal
FP1-F3_t506,FP1-F3_t506,FP1-F3,506,FP1-F3,ictal
FP1-F3_t507,FP1-F3_t507,FP1-F3,507,FP1-F3,ictal
FP1-F3_t508,FP1-F3_t508,FP1-F3,508,FP1-F3,ictal
FP1-F3_t509,FP1-F3_t509,FP1-F3,509,FP1-F3,ictal
FP1-F3_t510,FP1-F3_t510,FP1-F3,510,FP1-F3,ictal
FP1-F3_t511,FP1-F3_t511,FP1-F3,511,FP1-F3,ictal
FP1-F3_t512,FP1-F3_t512,FP1-F3,512,FP1-F3,ictal
FP1-F3_t513,FP1-F3_t513,FP1-F3,513,FP1-F3,ictal
FP1-F3_t514,FP1-F3_t514,FP1-F3,514,FP1-F3,ictal
FP1-F3_t515,FP1-F3_t515,FP1-F3,515,FP1-F3,ictal
FP1-F3_t516,FP1-F3_t516,FP1-F3,516,FP1-F3,ictal
FP1-F3_t517,FP1-F3_t517,FP1-F3,517,FP1-F3,ictal
FP1-F3_t518,FP1-F3_t518,FP1-F3,518,FP1-F3,ictal
FP1-F3_t519,FP1-F3_t519,FP1-F3,519,FP1-F3,ictal
FP1-F3_t520,FP1-F3_t520,FP1-F3,520,FP1-F3,ictal
FP1-F3_t521,FP1-F3_t521,FP1-F3,521,FP1-F3,ictal
FP1-F3_t522,FP1-F3_t522,FP1-F3,522,FP1-F3,ictal
FP1-F3_t523,FP1-F3_t523,FP1-F3,523,FP1-F3,ictal
FP1-F3_t524,FP1-F3_t524,FP1-F3,524,FP1-F3,ictal
FP1-F3_t525,FP1-F3_t525,FP1-F3,525,FP1-F3,ictal
FP1-F3_t526,FP1-F3_t526,FP1-F3,526,FP1-F3,ictal
FP1-F3_t527,FP1-F3_t527,FP1-F3,527,FP1-F3,ictal
FP1-F3_t528,FP1-F3_t528,FP1-F3,528,FP1-F3,ictal
FP1-F3_t529,FP1-F3_t529,FP1-F3,529,FP1-F3,ictal
FP1-F3_t530,FP1-F3_t530,FP1-F3,530,FP1-F3,ictal
FP1-F3_t531,FP1-F3_t531,FP1-F3,531,FP1-F3,ictal
FP1-F3_t532,FP1-F3_t532,FP1-F3,532,FP1-F3,ictal
FP1-F3_t533,FP1-F3_t533,FP1-F3,533,FP1-F3,ictal
FP1-F3_t534,FP1-F3_t534,FP1-F3,534,FP1-F3,ictal
FP1-F3_t535,FP1-F3_t535,FP1-F3,535,FP1-F3,ictal
FP1-F3_t536,FP1-F3_t536,FP1-F3,536,FP1-F3,ictal
FP1-F3_t537,FP1-F3_t537,FP1-F3,537,FP1-F3,ictal
FP1-F3_t538,FP1-F3_t538,FP1-F3,538,FP1-F3,ictal
FP1-F3_t539,FP1-F3_t539,FP1-F3,539,FP1-F3,ictal
FP1-F3_t540,FP1-F3_t540,FP1-F3,540,FP1-F3,ictal
FP1-F3_t541,FP1-F3_t541,FP1-F3,541,FP1-F3,ictal
FP1-F3_t542,FP1-F3_t542,FP1-F3,542,FP1-F3,ictal
FP1-F3_t543,FP1-F3_t543,FP1-F3,543,FP1-F3,ictal
FP1-F3_t544,FP1-F3_t544,FP1-F3,544,FP1-F3,ictal
FP1-F3_t545,FP1-F3_t545,FP1-F3,545,FP1-F3,ictal
FP1-F3_t546,FP1-F3_t546,FP1-F3,546,FP1-F3,ictal
FP1-F3_t547,FP1-F3_t547,FP1-F3,547,FP1-F3,ictal
FP1-F3_t548,FP1-F3_t548,FP1-F3,548,FP1-F3,ictal
FP1-F3_t549,FP1-F3_t549,FP1-F3,549,FP1-F3,ictal
FP1-F3_t550,FP1-F3_t550,FP1-F3,550,FP1-F3,ictal
FP1-F3_t551,FP1-F3_t551,FP1-F3,551,FP1-F3,ictal
FP1-F3_t552,FP1-F3_t552,FP1-F3,552,FP1-F3,ictal
FP1-F3_t553,FP1-F3_t553,FP1-F3,553,FP1-F3,ictal
FP1-F3_t554,FP1-F3_t554,FP1-F3,554,FP1-F3,ictal
FP1-F3_t555,FP1-F3_t555,FP1-F3,555,FP1-F3,ictal
FP1-F3_t556,FP1-F3_t556,FP1-F3,556,FP1-F3,ictal
FP1-F3_t557,FP1-F3_t557,FP1-F3,557,FP1-F3,ictal
FP1-F3_t558,FP1-F3_t558,FP1-F3,558,FP1-F3,ictal
FP1-F3_t559,FP1-F3_t559,FP1-F3,559,FP1-F3,ictal
FP1-F3_t560,FP1-F3_t560,FP1-F3,560,FP1-F3,ictal
FP1-F3_t561,FP1-F3_t561,FP1-F3,561,FP1-F3,ictal
FP1-F3_t562,FP1-F3_t562,FP1-F3,562,FP1-F3,ictal
FP1-F3_t563,FP1-F3_t563,FP1-F3,563,FP1-F3,ictal
FP1-F3_t564,FP1-F3_t564,FP1-F3,564,FP1-F3,ictal
FP1-F3_t565,FP1-F3_t565,FP1-F3,565,FP1-F3,ictal
FP1-F3_t566,FP1-F3_t566,FP1-F3,566,FP1-F3,ictal
FP1-F3_t567,FP1-F3_t567,FP1-F3,567,FP1-F3,ictal
FP1-F3_t568,FP1-F3_t568,FP1-F3,568,FP1-F3,ictal
FP1-F3_t569,FP1-F3_t569,FP1-F3,569,FP1-F3,ictal
FP1-F3_t570,FP1-F3_t570,FP1-F3,570,FP1-F3,ictal
FP1-F3_t571,FP1-F3_t571,FP1-F3,571,FP1-F3,ictal
FP1-F3_t572,FP1-F3_t572,FP1-F3,572,FP1-F3,ictal
FP1-F3_t573,FP1-F3_t573,FP1-F3,573,FP1-F3,ictal
FP1-F3_t574,FP1-F3_t574,FP1-F3,574,FP1-F3,ictal
FP1-F3_t575,FP1-F3_t575,FP1-F3,575,FP1-F3,ictal
FP1-F3_t576,FP1-F3_t576,FP1-F3,576,FP1-F3,ictal
FP1-F3_t577,FP1-F3_t577,FP1-F3,577,FP1-F3,ictal
FP1-F3_t578,FP1-F3_t578,FP1-F3,578,FP1-F3,ictal
FP1-F3_t579,FP1-F3_t579,FP1-F3,579,FP1-F3,ictal
FP1-F3_t580,FP1-F3_t580,FP1-F3,580,FP1-F3,ictal
FP1-F3_t581,FP1-F3_t581,FP1-F3,581,FP1-F3,ictal
FP1-F3_t582,FP1-F3_t582,FP1-F3,582,FP1-F3,ictal
FP1-F3_t583,FP1-F3_t583,FP1-F3,583,FP1-F3,ictal
FP1-F3_t584,FP1-F3_t584,FP1-F3,584,FP1-F3,ictal
FP1-F3_t585,FP1-F3_t585,FP1-F3,585,FP1-F3,ictal
FP1-F3_t586,FP1-F3_t586,FP1-F3,586,FP1-F3,ictal
FP1-F3_t587,FP1-F3_t587,FP1-F3,587,FP1-F3,ictal
FP1-F3_t588,FP1-F3_t588,FP1-F3,588,FP1-F3,ictal
FP1-F3_t589,FP1-F3_t589,FP1-F3,589,FP1-F3,ictal
FP1-F3_t590,FP1-F3_t590,FP1-F3,590,FP1-F3,ictal
FP1-F3_t591,FP1-F3_t591,FP1-F3,591,FP1-F3,ictal
FP1-F3_t592,FP1-F3_t592,FP1-F3,592,FP1-F3,ictal
FP1-F3_t593,FP1-F3_t593,FP1-F3,593,FP1-F3,ictal
FP1-F3_t594,FP1-F3_t594,FP1-F3,594,FP1-F3,ictal
FP1-F3_t595,FP1-F3_t595,FP1-F3,595,FP1-F3,ictal
FP1-F3_t596,FP1-F3_t596,FP1-F3,596,FP1-F3,ictal
FP1-F3_t597,FP1-F3_t597,FP1-F3,597,FP1-F3,ictal
FP1-F3_t598,FP1-F3_t598,FP1-F3,598,FP1-F3,ictal
FP1-F3_t599,FP1-F3_t599,FP1-F3,599,FP1-F3,ictal
FP1-F3_t600,FP1-F3_t600,FP1-F3,600,FP1-F3,ictal
FP1-F3_t601,FP1-F3_t601,FP1-F3,601,FP1-F3,ictal
FP1-F3_t602,FP1-F3_t602,FP1-F3,602,FP1-F3,ictal
FP1-F3_t603,FP1-F3_t603,FP1-F3,603,FP1-F3,ictal
FP1-F3_t604,FP1-F3_t604,FP1-F3,604,FP1-F3,ictal
